Rank,Name,Count,Country
864,FARAH,43,England and Wales
864,HAJRA,43,England and Wales
864,HARLEIGH,43,England and Wales
864,INARA,43,England and Wales
864,INGRID,43,England and Wales
864,IZZY,43,England and Wales
864,JANNAH,43,England and Wales
864,JOCELYN,43,England and Wales
864,LEXI-MAE,43,England and Wales
864,MILAN,43,England and Wales
864,NAYA,43,England and Wales
864,PERSEPHONE,43,England and Wales
864,RYLEE,43,England and Wales
864,SUMAYA,43,England and Wales
864,TRINITY,43,England and Wales
864,WILLOW-ROSE,43,England and Wales
864,ZIMAL,43,England and Wales
886,ADALYN,42,England and Wales
886,ANABELLE,42,England and Wales
886,ASHLEY,42,England and Wales
886,BARBARA,42,England and Wales
886,CECELIA,42,England and Wales
886,DAISY-MAY,42,England and Wales
886,HADIYA,42,England and Wales
886,KATELYN,42,England and Wales
886,LULA,42,England and Wales
886,MEERA,42,England and Wales
886,NANCIE,42,England and Wales
886,ROSALIND,42,England and Wales
886,SERENITY,42,England and Wales
886,UMAIMA,42,England and Wales
886,VIKTORIA,42,England and Wales
886,ZAYNA,42,England and Wales
902,AVA-MAI,41,England and Wales
902,BLANKA,41,England and Wales
902,CADI,41,England and Wales
902,DANIA,41,England and Wales
902,IVY-GRACE,41,England and Wales
902,IVY-MAE,41,England and Wales
902,LAYAN,41,England and Wales
902,LUANA,41,England and Wales
902,LUISA,41,England and Wales
902,LUNA-ROSE,41,England and Wales
902,MABLI,41,England and Wales
902,MACI,41,England and Wales
902,MAGDALENA,41,England and Wales
902,NEL,41,England and Wales
902,RUMAISA,41,England and Wales
902,SAARAH,41,England and Wales
902,SOPHIA-ROSE,41,England and Wales
902,THEADORA,41,England and Wales
920,AAMINA,40,England and Wales
920,ARIA-ROSE,40,England and Wales
920,CATRIN,40,England and Wales
920,ELLIA,40,England and Wales
920,ELLIANA,40,England and Wales
920,ELLIS,40,England and Wales
920,EVELINE,40,England and Wales
920,EVELYNN,40,England and Wales
920,GIANNA,40,England and Wales
920,IOANA,40,England and Wales
920,IYLAH,40,England and Wales
920,KATHLEEN,40,England and Wales
920,MAISEY,40,England and Wales
920,NAHLA,40,England and Wales
920,TALIAH,40,England and Wales
920,UMAIZA,40,England and Wales
936,AZRA,39,England and Wales
936,FIONA,39,England and Wales
936,HADLEY,39,England and Wales
936,HIDAYAH,39,England and Wales
936,KELSEY,39,England and Wales
936,LEONIE,39,England and Wales
936,LORELAI,39,England and Wales
936,MELINA,39,England and Wales
936,NAILAH,39,England and Wales
936,NANSI,39,England and Wales
936,PALOMA,39,England and Wales
936,PIA,39,England and Wales
936,POPPY-ROSE,39,England and Wales
936,REEM,39,England and Wales
936,VALERIE,39,England and Wales
936,VERA,39,England and Wales
952,AMARAH,38,England and Wales
952,AMIYA,38,England and Wales
952,AMYRA,38,England and Wales
952,ARISSA,38,England and Wales
952,DORA,38,England and Wales
952,ESHAL,38,England and Wales
952,EVIE-GRACE,38,England and Wales
952,HEATHER,38,England and Wales
952,KIANA,38,England and Wales
952,KRISTINA,38,England and Wales
952,LACEY-MAE,38,England and Wales
952,LORELEI,38,England and Wales
952,MAIYA,38,England and Wales
952,MALIHA,38,England and Wales
952,MARTYNA,38,England and Wales
952,MILA-ROSE,38,England and Wales
952,MONROE,38,England and Wales
952,PETRA,38,England and Wales
952,REMY,38,England and Wales
952,ZEYNEP,38,England and Wales
972,ADRIANNA,37,England and Wales
972,ANIYA,37,England and Wales
972,ANWEN,37,England and Wales
972,BIANKA,37,England and Wales
972,DAYA,37,England and Wales
972,ELOWEN,37,England and Wales
972,ESTELLE,37,England and Wales
972,HUSNA,37,England and Wales
972,IVY-RAE,37,England and Wales
972,KATY,37,England and Wales
972,KIMBERLEY,37,England and Wales
972,LEILANI,37,England and Wales
972,LIYA,37,England and Wales
972,LUCIANA,37,England and Wales
972,MALAK,37,England and Wales
972,ROSEANNA,37,England and Wales
972,SAANVI,37,England and Wales
972,TAYA,37,England and Wales
990,ALAIA,36,England and Wales
990,AMANAH,36,England and Wales
990,ARTEMIS,36,England and Wales
990,AVA-MAY,36,England and Wales
990,DALIA,36,England and Wales
990,DELILAH-ROSE,36,England and Wales
990,ENID,36,England and Wales
990,EVERLEY,36,England and Wales
990,KAYLEIGH,36,England and Wales
990,KHADEEJAH,36,England and Wales
990,LILLIA,36,England and Wales
990,LOWRI,36,England and Wales
990,MARWAH,36,England and Wales
990,MIA-GRACE,36,England and Wales
990,NERIAH,36,England and Wales
990,NIYA,36,England and Wales
990,RAYNA,36,England and Wales
990,REIGN,36,England and Wales
990,REINA,36,England and Wales
990,ROXY,36,England and Wales
990,TEGAN,36,England and Wales
990,TEODORA,36,England and Wales
990,ZARAH,36,England and Wales
1013,ALYA,35,England and Wales
1013,AURA,35,England and Wales
1013,CAROLINA,35,England and Wales
1013,CAROLINE,35,England and Wales
1013,CIENNA,35,England and Wales
1013,CLAIRE,35,England and Wales
1013,ESMERALDA,35,England and Wales
1013,IRINA,35,England and Wales
1013,JAMILA,35,England and Wales
1013,JEMIMAH,35,England and Wales
1013,KAIRA,35,England and Wales
1013,LILLIANA,35,England and Wales
1013,LUELLA,35,England and Wales
1013,LYLA-ROSE,35,England and Wales
1013,MALIKA,35,England and Wales
1013,MARIYA,35,England and Wales
1013,MARNI,35,England and Wales
1013,MIYAH,35,England and Wales
1013,MOMINA,35,England and Wales
1013,SAARA,35,England and Wales
1013,TANISHA,35,England and Wales
1013,ZAHRAA,35,England and Wales
1035,ANGELICA,34,England and Wales
1035,ARIEL,34,England and Wales
1035,ASHA,34,England and Wales
1035,ASIYAH,34,England and Wales
1035,BEA,34,England and Wales
1035,CASSANDRA,34,England and Wales
1035,ELSI,34,England and Wales
1035,ESHA,34,England and Wales
1035,ESTERA,34,England and Wales
1035,EVELIN,34,England and Wales
1035,GIOVANNA,34,England and Wales
1035,GRACIE-MAI,34,England and Wales
1035,JAGODA,34,England and Wales
1035,KACIE,34,England and Wales
1035,KATERINA,34,England and Wales
1035,LORENA,34,England and Wales
1035,MARCELINA,34,England and Wales
1035,MIMI,34,England and Wales
1035,NOEMI,34,England and Wales
1035,NOUR,34,England and Wales
1035,PANDORA,34,England and Wales
1035,RAINA,34,England and Wales
1035,REBEKAH,34,England and Wales
1035,RUBIE,34,England and Wales
1059,AARIA,33,England and Wales
1059,AISHAH,33,England and Wales
1059,ANOUSHKA,33,England and Wales
1059,AUTUMN-ROSE,33,England and Wales
1059,EILIYAH,33,England and Wales
1059,ESSIE,33,England and Wales
1059,ILYANA,33,England and Wales
1059,ISLA-GRACE,33,England and Wales
1059,JASLEEN,33,England and Wales
1059,JIYA,33,England and Wales
1059,KACEY,33,England and Wales
1059,LETTIE,33,England and Wales
1059,MAHI,33,England and Wales
1059,MATYLDA,33,England and Wales
1059,MELANIA,33,England and Wales
1059,MYLA-ROSE,33,England and Wales
1059,RAINE,33,England and Wales
1059,RIHANNA,33,England and Wales
1059,SAFIA,33,England and Wales
1059,SAFIYAH,33,England and Wales
1059,SAMIRA,33,England and Wales
1059,TASNEEM,33,England and Wales
1059,WERONIKA,33,England and Wales
1059,ZADIE,33,England and Wales
1083,ALESIA,32,England and Wales
1083,ALEXANDRIA,32,England and Wales
1083,AMARI,32,England and Wales
1083,ASIA,32,England and Wales
1083,ATARAH,32,England and Wales
1083,AYLAH,32,England and Wales
1083,DARCIE-RAE,32,England and Wales
1083,ELEONORA,32,England and Wales
1083,EVELYNE,32,England and Wales
1083,FARRAH,32,England and Wales
1083,HABIBA,32,England and Wales
1083,HARPER-RAE,32,England and Wales
1083,ILARIA,32,England and Wales
1083,ISOBELLE,32,England and Wales
1083,JULIE,32,England and Wales
1083,JUNE,32,England and Wales
1083,LISA,32,England and Wales
1083,LUNA-RAE,32,England and Wales
1083,MADINA,32,England and Wales
1083,PRECIOUS,32,England and Wales
1083,SHANIA,32,England and Wales
1083,SIDRA,32,England and Wales
1083,SIERRA,32,England and Wales
1083,SOFIJA,32,England and Wales
1083,TESS,32,England and Wales
1083,TORI,32,England and Wales
1083,VIVIEN,32,England and Wales
1083,ZURI,32,England and Wales
1111,AAYAH,31,England and Wales
1111,DUAA,31,England and Wales
1111,ELANA,31,England and Wales
1111,EMME,31,England and Wales
1111,ETHEL,31,England and Wales
1111,INAAYAH,31,England and Wales
1111,KIMBERLY,31,England and Wales
1111,LIDIA,31,England and Wales
1111,LILLIE-ROSE,31,England and Wales
1111,LOWENNA,31,England and Wales
1111,MATHILDA,31,England and Wales
1111,MATILDE,31,England and Wales
1111,MERYEM,31,England and Wales
1111,MONICA,31,England and Wales
1111,NUALA,31,England and Wales
1111,NURA,31,England and Wales
1111,NYRA,31,England and Wales
1111,OLUWADARASIMI,31,England and Wales
1111,ORIANA,31,England and Wales
1111,PARKER,31,England and Wales
1111,RENESMAE,31,England and Wales
1111,RYLEIGH,31,England and Wales
1111,SAIRA,31,England and Wales
1111,TRIXIE,31,England and Wales
1111,VIVIAN,31,England and Wales
1136,AADHYA,30,England and Wales
1136,ANNE,30,England and Wales
1136,ARISHA,30,England and Wales
1136,AVAANI,30,England and Wales
1136,AVANI,30,England and Wales
1136,AYEZA,30,England and Wales
1136,AZALEA,30,England and Wales
1136,BETSIE,30,England and Wales
1136,BLESSING,30,England and Wales
1136,BLUEBELL,30,England and Wales
1136,CHAYA,30,England and Wales
1136,EFA,30,England and Wales
1136,ELAINA,30,England and Wales
1136,ELINOR,30,England and Wales
1136,ELLA-RAE,30,England and Wales
1136,ELSIE-RAE,30,England and Wales
1136,EVA-ROSE,30,England and Wales
1136,EVERLYN,30,England and Wales
1136,ILINCA,30,England and Wales
1136,ISOBELLA,30,England and Wales
1136,IVY-MAY,30,England and Wales
1136,JAZMIN,30,England and Wales
1136,JORJA,30,England and Wales
1136,MADIHA,30,England and Wales
1136,MALIYAH,30,England and Wales
1136,MEDINA,30,England and Wales
1136,MERRYN,30,England and Wales
1136,MIKAYLA,30,England and Wales
1136,MIRUNA,30,England and Wales
1136,NAILA,30,England and Wales
1136,SANDRA,30,England and Wales
1136,SHREYA,30,England and Wales
1136,SIMONA,30,England and Wales
1136,VANESA,30,England and Wales
1170,ALIZAH,29,England and Wales
1170,AMMARAH,29,England and Wales
1170,ANNIKA,29,England and Wales
1170,CLODAGH,29,England and Wales
1170,DOROTHEA,29,England and Wales
1170,ELLENA,29,England and Wales
1170,ELYSE,29,England and Wales
1170,EMMI,29,England and Wales
1170,ESMA,29,England and Wales
1170,FAIZA,29,England and Wales
1170,HARLEE,29,England and Wales
1170,HIRA,29,England and Wales
1170,ISRAA,29,England and Wales
1170,KIKI,29,England and Wales
1170,LARISSA,29,England and Wales
1170,LEEN,29,England and Wales
1170,LEONORA,29,England and Wales
1170,LIV,29,England and Wales
1170,MAHA,29,England and Wales
1170,MARIAH,29,England and Wales
1170,MILLIE-MAE,29,England and Wales
1170,PRISCILLA,29,England and Wales
1170,RAYNE,29,England and Wales
1170,RHIANNON,29,England and Wales
1170,SAHARA,29,England and Wales
1170,SANAYA,29,England and Wales
1170,SKYLAR-ROSE,29,England and Wales
1170,STAR,29,England and Wales
1170,TEAGAN,29,England and Wales
1170,UMA,29,England and Wales
1200,AAILA,28,England and Wales
1200,ABEEHA,28,England and Wales
1200,ADELYN,28,England and Wales
1200,AMAAL,28,England and Wales
1200,AMBER-ROSE,28,England and Wales
1200,ANIA,28,England and Wales
1200,ARINA,28,England and Wales
1200,AURORA-ROSE,28,England and Wales
1200,AVA-MARIE,28,England and Wales
1200,BRYONY,28,England and Wales
1200,CASSIA,28,England and Wales
1200,CELIA,28,England and Wales
1200,DOMINIKA,28,England and Wales
1200,ELLA-MAY,28,England and Wales
1200,FALLON,28,England and Wales
1200,HAYAT,28,England and Wales
1200,HETTY,28,England and Wales
1200,JAYA,28,England and Wales
1200,KLAUDIA,28,England and Wales
1200,KRYSTAL,28,England and Wales
1200,KYLIE,28,England and Wales
1200,LUIZA,28,England and Wales
1200,MAHEEN,28,England and Wales
1200,MAIZIE,28,England and Wales
1200,NIRVANA,28,England and Wales
1200,NOURA,28,England and Wales
1200,OLIVIA-MAE,28,England and Wales
1200,PAULINA,28,England and Wales
1200,RUBY-LEIGH,28,England and Wales
1200,SERAPHINA,28,England and Wales
1200,SURI,28,England and Wales
1200,TINA,28,England and Wales
1200,WILLOW-GRACE,28,England and Wales
1200,YANA,28,England and Wales
1234,ABBY,27,England and Wales
1234,AKIRA,27,England and Wales
1234,ALAA,27,England and Wales
1234,ARYANA,27,England and Wales
1234,AVAYA,27,England and Wales
1234,BODHI,27,England and Wales
1234,CARLY,27,England and Wales
1234,DARCIE-MAE,27,England and Wales
1234,EFFY,27,England and Wales
1234,ELLA-GRACE,27,England and Wales
1234,ESME-ROSE,27,England and Wales
1234,EZRA,27,England and Wales
1234,FREYA-ROSE,27,England and Wales
1234,HARPER-LEIGH,27,England and Wales
1234,HIBBA,27,England and Wales
1234,INDIE-ROSE,27,England and Wales
1234,JAYDA,27,England and Wales
1234,JAZMINE,27,England and Wales
1234,KADY,27,England and Wales
1234,KALINA,27,England and Wales
1234,KALLIE,27,England and Wales
1234,KENNEDY,27,England and Wales
1234,KENZIE,27,England and Wales
1234,LAYLA-MAE,27,England and Wales
1234,LORNA,27,England and Wales
1234,MADELYN,27,England and Wales
1234,MANAHIL,27,England and Wales
1234,MARI,27,England and Wales
1234,MARIYAM,27,England and Wales
1234,MERCY,27,England and Wales
1234,MISHA,27,England and Wales
1234,NAIA,27,England and Wales
1234,NOELLE,27,England and Wales
1234,REBEKA,27,England and Wales
1234,SARAI,27,England and Wales
1234,SEERAT,27,England and Wales
1234,WYNTER-ROSE,27,England and Wales
1234,ZUNAIRA,27,England and Wales
1272,AGATA,26,England and Wales
1272,ALESSANDRA,26,England and Wales
1272,AMMARA,26,England and Wales
1272,ANAYS,26,England and Wales
1272,ANISA,26,England and Wales
1272,ANISHA,26,England and Wales
1272,BESSIE,26,England and Wales
1272,BRIELLE,26,England and Wales
1272,CORAL,26,England and Wales
1272,CRISTINA,26,England and Wales
1272,DEVON,26,England and Wales
1272,ELOWYN,26,England and Wales
1272,EMILIA-ROSE,26,England and Wales
1272,ESMAE-ROSE,26,England and Wales
1272,EVELYN-ROSE,26,England and Wales
1272,HADASSAH,26,England and Wales
1272,HAJRAH,26,England and Wales
1272,INDIANNA,26,England and Wales
1272,JADA,26,England and Wales
1272,JANE,26,England and Wales
1272,JANELLE,26,England and Wales
1272,JAYLA,26,England and Wales
1272,JENNY,26,England and Wales
1272,LAURIE,26,England and Wales
1272,LENI,26,England and Wales
1272,LILY-GRACE,26,England and Wales
1272,LULU,26,England and Wales
1272,MALEEHA,26,England and Wales
1272,MARIYAH,26,England and Wales
1272,NIYAH,26,England and Wales
1272,NUHA,26,England and Wales
1272,RAEYA,26,England and Wales
1272,RAYAH,26,England and Wales
1272,RIVA,26,England and Wales
1272,RUBY-MAE,26,England and Wales
1272,RUBY-MAY,26,England and Wales
1272,SABINA,26,England and Wales
1272,SAKINA,26,England and Wales
1272,SAMA,26,England and Wales
1272,SAVANNAH-ROSE,26,England and Wales
1272,SIANNA,26,England and Wales
1272,TALA,26,England and Wales
1314,AALIYA,25,England and Wales
1314,ADELA,25,England and Wales
1314,AIMA,25,England and Wales
1314,ANEIRA,25,England and Wales
1314,AREEBA,25,England and Wales
1314,AUBRIE,25,England and Wales
1314,AVA-LEIGH,25,England and Wales
1314,AVNI,25,England and Wales
1314,AYANNA,25,England and Wales
1314,BRONTE,25,England and Wales
1314,CARINA,25,England and Wales
1314,CECE,25,England and Wales
1314,DARCIE-ROSE,25,England and Wales
1314,DIVINE,25,England and Wales
1314,ELSIE-MAI,25,England and Wales
1314,GABRIELE,25,England and Wales
1314,HADIA,25,England and Wales
1314,LILLY-ANN,25,England and Wales
1314,MACKENZIE,25,England and Wales
1314,MARIANNA,25,England and Wales
1314,MARLEE,25,England and Wales
1314,MIKA,25,England and Wales
1314,NAVYA,25,England and Wales
1314,NAYLA,25,England and Wales
1314,ROSIE-MAE,25,England and Wales
1314,ROSIE-MAY,25,England and Wales
1314,RUHI,25,England and Wales
1314,SINEAD,25,England and Wales
1314,VERONIKA,25,England and Wales
1343,AANYA,24,England and Wales
1343,AILSA,24,England and Wales
1343,ANAM,24,England and Wales
1343,ANIELA,24,England and Wales
1343,ASEEL,24,England and Wales
1343,ASYA,24,England and Wales
1343,AVAH,24,England and Wales
1343,AVAYAH,24,England and Wales
1343,AVIANA,24,England and Wales
1343,AYRAH,24,England and Wales
1343,BEAUX,24,England and Wales
1343,BLAIR,24,England and Wales
1343,BOW,24,England and Wales
1343,CLOVER,24,England and Wales
1343,DEANNA,24,England and Wales
1343,DENISA,24,England and Wales
1343,EDEN-ROSE,24,England and Wales
1343,HADIYAH,24,England and Wales
1343,HALIMAH,24,England and Wales
1343,JOANNE,24,England and Wales
1343,KAMILA,24,England and Wales
1343,KAMILE,24,England and Wales
1343,KAYLEE,24,England and Wales
1343,KENDRA,24,England and Wales
1343,LARISA,24,England and Wales
1343,LAROSA,24,England and Wales
1343,LUCILLE,24,England and Wales
1343,LUCJA,24,England and Wales
1343,MANAL,24,England and Wales
1343,MARIANA,24,England and Wales
1343,MARLA,24,England and Wales
1343,MELIA,24,England and Wales
1343,MILLA,24,England and Wales
1343,NAIRA,24,England and Wales
1343,NIMRAT,24,England and Wales
1343,NUR,24,England and Wales
1343,OAKLEY,24,England and Wales
1343,POPPY-MAY,24,England and Wales
1343,REVA,24,England and Wales
1343,ROSINA,24,England and Wales
1343,ROZALIA,24,England and Wales
1343,RUBY-RAE,24,England and Wales
